CountryName,CountryCode,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
冈比亚,GMB,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
几内亚比绍共和国,GNB,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赤道几内亚,GNQ,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
希腊,GRC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
格林纳达,GRD,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
格陵兰,GRL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
危地马拉,GTM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
关岛,GUM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
圭亚那,GUY,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高收入国家,HIC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,2924000000,4670000000,6726000000,10787000000,15101000000,23874000000,32681000000,39118000000,49589000000,58991000000,73524000000,1.04E+11,1.42E+11,1.88E+11,2.42E+11,3.35E+11,3.85E+11,4.80E+11,5.64E+11,5.82E+11,6.29E+11,7.41E+11,7.97E+11,8.99E+11,1.08E+12,1.28E+12,1.40E+12,1.50E+12,1.62E+12,1.67E+12,1.88E+12,1.98E+12,2.00E+12,2.06E+12,2.10E+12,2.18E+12,2.25E+12,2.22E+12,2.27E+12,2.36E+12,2.40E+12,2.44E+12,2.45E+12,2.41E+12,2.50E+12,2.53E+12,2.54E+12,2.46E+12,2.47E+12,2.43E+12,2.48E+12,2.28E+12,,,
中国香港特别行政区,HKG,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
洪都拉斯,HND,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
重债穷国 (HIPC),HPC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
克罗地亚,HRV,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
海地,HTI,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
匈牙利,HUN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473000000,3766000000,6480000000,7424000000,10986000000,13445000000,13891000000,13731000000,13726000000,13964000000,13796000000,14049000000,14026000000,14180000000,13968000000,13949000000,14096000000,14180000000,14126000000,13953000000,11013000000,11915000000,13834000000,13461000000,14677000000,14818000000,15426000000,15761000000,15685000000,15793000000,,
印度尼西亚,IDN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
马恩岛,IMN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度,IND,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,1190000000,1133000000,2396000000,2206000000,2626000000,3252000000,2272000000,2770000000,2877000000,3001000000,3021000000,2022000000,3546000000,4075000000,4982000000,5022000000,5035000000,5817000000,4625000000,6141000000,5525000000,6726000000,5398000000,5648000000,7982000000,9071000000,10083000000,11922000000,13249000000,16902000000,19475000000,19390000000,17780000000,17011000000,17324000000,18802000000,16957000000,14927000000,18637000000,26266000000,33286000000,,,
未分类国家,INX,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱尔兰,IRL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
伊朗伊斯兰共和国,IRN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359000000,,,
伊拉克,IRQ,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
冰岛,ISL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
以色列,ISR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
意大利,ITA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,323000000,2401000000,3510000000,3863000000,3152000000,2576000000,1679000000,3176000000,3365000000,3626000000,3142000000,3410000000,3800000000,3807000000,3385000000,4428000000,2628000000,2208000000,2707000000,6804000000,5783000000,6887000000,7024000000,8758000000,174000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
牙买加,JAM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
约旦,JOR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
日本,JPN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,600000000,600000000,1000000000,1100000000,4600000000,8000000000,9500000000,9707000000,19699000000,25125000000,34079000000,31659000000,59313000000,70393000000,82591000000,87820000000,1.02E+11,1.14E+11,1.34E+11,1.60E+11,1.68E+11,1.88E+11,1.79E+11,1.83E+11,2.02E+11,2.13E+11,2.23E+11,2.49E+11,2.69E+11,2.91E+11,3.02E+11,3.19E+11,3.32E+11,3.17E+11,3.22E+11,3.20E+11,2.95E+11,2.40E+11,2.82E+11,3.05E+11,3.03E+11,2.64E+11,2.58E+11,2.80E+11,2.88E+11,1.02E+11,11234000000,,
哈萨克斯坦,KAZ,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
肯尼亚,KEN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
吉尔吉斯斯坦,KGZ,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
柬埔寨,KHM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
基里巴斯,KIR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
圣基茨和尼维斯,KNA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大韩民国,KOR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,71000000,2324000000,3152000000,3477000000,2897000000,3777000000,8965000000,11792000000,16745000000,28311000000,39314000000,40101000000,47365000000,52887000000,56311000000,56530000000,58138000000,58651000000,67029000000,73924000000,77086000000,89689000000,1.03E+11,1.09E+11,1.12E+11,1.19E+11,1.30E+11,1.31E+11,1.47E+11,1.49E+11,1.43E+11,1.51E+11,1.48E+11,1.49E+11,1.55E+11,1.55E+11,,
科索沃,KOS,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,
科威特,KWT,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
拉丁美洲&加勒比海地区,LAC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,1036000000,2517000000,2572000000,1637000000,2896000000,2692000000,2340000000,2816000000,1870000000,3405000000,6284000000,9147000000,5855000000,7438000000,6406000000,7241000000,12455000000,13440000000,12759000000,13123000000,12529000000,18028000000,17764000000,21586000000,19983000000,21085000000,20444000000,30064000000,29404000000,31426000000,28674000000,27533000000,32311000000,29988000000,31103000000,31619000000,27573000000,32119000000,,,
老挝,LAO,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黎巴嫩,LBN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
利比里亚,LBR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利比亚,LBY,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
圣卢西亚,LCA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
拉丁美洲与加勒比海地区（所有收入水平）,LCN,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,1036000000,2517000000,2572000000,1637000000,2896000000,2692000000,2340000000,2816000000,1870000000,3405000000,6284000000,9147000000,5855000000,7438000000,6406000000,7241000000,12455000000,13440000000,12759000000,13123000000,12529000000,18028000000,17764000000,21586000000,19983000000,21085000000,20444000000,30064000000,29404000000,31426000000,28674000000,27533000000,32311000000,29988000000,31103000000,31619000000,27573000000,32119000000,,,
最不发达国家：联合国分类,LDC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
低收入国家,LIC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
列支敦士登,LIE,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
斯里兰卡,LKA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
中低等收入国家,LMC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,1294000000,1237000000,2700000000,2665000000,3231000000,3862000000,2693000000,3001000000,2983000000,3003000000,3171000000,2205000000,3774000000,4399000000,5328000000,5452000000,5537000000,6071000000,4655000000,82613000000,81041000000,81058000000,81138000000,75007000000,79292000000,91318000000,91498000000,89034000000,87791000000,98245000000,99922000000,1.01E+11,1.03E+11,1.09E+11,1.11E+11,1.14E+11,1.15E+11,1.09E+11,1.07E+11,1.21E+11,1.31E+11,,,
中低收入国家,LMY,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,1294000000,1237000000,2700000000,4629000000,8302000000,11423000000,10214000000,11807000000,11855000000,11508000000,15106000000,14821000000,21970000000,31109000000,39401000000,39604000000,42564000000,52445000000,51452000000,1.32E+11,1.31E+11,1.29E+11,1.31E+11,1.41E+11,1.53E+11,1.69E+11,1.77E+11,1.73E+11,1.72E+11,1.86E+11,1.97E+11,2.08E+11,2.24E+11,2.36E+11,2.41E+11,2.50E+11,2.56E+11,2.63E+11,2.64E+11,2.78E+11,3.07E+11,,,
莱索托,LSO,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
立陶宛,LTU,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17033000000,17000000000,14638000000,12260000000,7706000000,11822000000,13942000000,12024000000,13554000000,9862000000,8419000000,11362000000,14142000000,15484000000,15102000000,10337000000,8651000000,9833000000,9894000000,10852000000,0,0,,,
卢森堡,LUX,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
拉脱维亚,LVA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
中国澳门特别行政区,MAC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
圣马丁（法属）,MAF,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩洛哥,MAR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
摩纳哥,MCO,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩尔多瓦,MDA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
马达加斯加,MDG,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马尔代夫,MDV,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中东与北非地区（所有收入水平）,MEA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359000000,,,
墨西哥,MEX,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372000000,2937000000,4242000000,3919000000,4931000000,4239000000,8443000000,7878000000,10456000000,9265000000,10002000000,8221000000,8726000000,9747000000,10502000000,9194000000,10805000000,10866000000,10421000000,9804000000,10501000000,5879000000,10089000000,8770000000,,
马绍尔群岛,MHL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中等收入国家,MIC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,1294000000,1237000000,2700000000,4629000000,8302000000,11423000000,10214000000,11807000000,11855000000,11508000000,15106000000,14821000000,21970000000,31109000000,39401000000,39604000000,42564000000,52445000000,51452000000,1.32E+11,1.31E+11,1.29E+11,1.31E+11,1.41E+11,1.53E+11,1.69E+11,1.77E+11,1.73E+11,1.72E+11,1.86E+11,1.97E+11,2.08E+11,2.24E+11,2.36E+11,2.41E+11,2.50E+11,2.56E+11,2.63E+11,2.64E+11,2.78E+11,3.07E+11,,,
马其顿王国,MKD,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
马里,MLI,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马耳他,MLT,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
缅甸,MMR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
中东&北非,MNA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359000000,,,
黑山,MNE,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,
蒙古,MNG,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
北马里亚纳群岛,MNP,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
莫桑比克,MOZ,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
毛里塔尼亚,MRT,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毛里求斯,MUS,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马拉维,MWI,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马来西亚,MYS,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
北美,NAC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,554000000,1808000000,2429000000,3530000000,3727000000,4041000000,6079000000,7799000000,14323000000,15432000000,24361000000,44819000000,65024000000,1.04E+11,1.36E+11,1.96E+11,2.20E+11,2.92E+11,3.24E+11,3.06E+11,3.04E+11,3.29E+11,3.38E+11,3.60E+11,4.00E+11,4.67E+11,5.10E+11,5.60E+11,6.41E+11,6.41E+11,6.85E+11,7.34E+11,7.37E+11,7.41E+11,7.87E+11,8.12E+11,8.08E+11,7.49E+11,7.86E+11,8.45E+11,8.71E+11,8.69E+11,8.80E+11,8.63E+11,9.04E+11,9.03E+11,9.14E+11,9.30E+11,9.32E+11,9.20E+11,9.30E+11,9.15E+11,,,
纳米比亚,NAM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
新喀里多尼亚,NCL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尼日尔,NER,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尼日利亚,NGA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
尼加拉瓜,NIC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
荷兰,NLD,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,28000000,315000000,368000000,405000000,326000000,1108000000,3277000000,3335000000,3872000000,3710000000,4060000000,3489000000,4200000000,3658000000,3897000000,3589000000,3711000000,3899000000,4216000000,3556000000,3675000000,4019000000,3502000000,3329000000,3800000000,3948000000,3967000000,4018000000,4160000000,2408000000,3814000000,3832000000,3926000000,3976000000,3915000000,4018000000,3822000000,3997000000,3469000000,4200000000,4169000000,4228000000,3969000000,4141000000,3952000000,,
高收入非经合组织国家,NOC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,99000000,2670000000,6329000000,8199000000,10668000000,13084000000,18904000000,24589000000,28727000000,26941000000,33128000000,30651000000,28276000000,1.68E+11,1.72E+11,1.68E+11,1.66E+11,1.40E+11,1.47E+11,1.61E+11,1.57E+11,1.56E+11,1.70E+11,1.78E+11,1.84E+11,1.95E+11,2.05E+11,1.99E+11,2.00E+11,2.05E+11,2.10E+11,2.14E+11,2.16E+11,2.12E+11,2.15E+11,,,
挪威,NOR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
尼泊尔,NPL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
新西兰,NZL,核能发电量（千瓦时）,EG.ELC.NUCL.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
高收入经合组织国家,OEC,核能发电量（千瓦时）,EG.ELC.NUCL.KH,2924000000,4670000000,6726000000,10787000000,15101000000,23874000000,32681000000,39118000000,49589000000,58991000000,73524000000,1.04E+11,1.42E+11,1.88E+11,2.42E+11,3.35E+11,3.85E+11,4.80E+11,5.62E+11,5.76E+11,6.21E+11,7.30E+11,7.84E+11,8.80E+11,1.05E+12,1.25E+12,1.37E+12,1.47E+12,1.59E+12,1.64E+12,1.71E+12,1.80E+12,1.83E+12,1.89E+12,1.96E+12,2.03E+12,2.09E+12,2.06E+12,2.12E+12,2.19E+12,2.23E+12,2.26E+12,2.26E+12,2.21E+12,2.30E+12,2.33E+12,2.34E+12,2.25E+12,2.25E+12,2.22E+12,2.27E+12,2.06E+12,,,
