Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
阿塞拜疆,AZE,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.83863165,92.50319829,91.16024895,86.7408535,71.270844,72.28936869,72.41762744,71.2995961,69.41882431,72.15558979,71.95037168,33.75329468,30.9716058,35.69482289,28.26986755,25.67331235,24.8950821,18.2725317,7.951762695,2.634089464,0.122928915,1.665516902,,,
布隆迪,BDI,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
比利时,BEL,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,13.23257656,15.23488677,15.28070675,19.63108654,24.75305338,26.2119162,29.43306252,33.89894897,40.08314437,47.30670324,52.0820365,54.13545145,53.16243929,53.7239936,46.97263317,39.29148905,36.28589012,32.11931127,34.47061849,34.73653791,34.67065981,28.29114303,25.05702509,13.18706742,8.243620786,6.651380224,4.336960483,3.592343607,2.660324445,2.5464659,1.869345018,2.565111117,2.160761798,2.105097905,2.267980544,1.786005767,1.716841013,1.82633154,3.143466342,1.241513327,0.962874367,2.116563637,1.200904385,1.205107646,1.986888433,2.030125191,1.632522407,0.928866851,0.485744709,0.311817898,0.433002005,0.32581341,0.108706905,,
贝宁,BEN,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.61016949,97.46835443,97.22222222,97.61904762,96.96969697,96.82539683,97.5,98.7654321,99.06542056,97.4025974,98.63636364,98.68995633,99.21875,99.33333333,99.35064935,,,
布基纳法索,BFA,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孟加拉国,BGD,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,43.10679612,43.10679612,41.73789174,35.95868302,32.63675476,32.78688525,30.86866598,33.84407391,29.93338884,26.60433489,26.07062359,24.86824769,18.40955433,18.53252648,19.43462898,27.45833333,15.05280115,12.09295215,8.19395643,4.306777031,1.76541717,4.452439847,6.789050619,6.704824203,8.532296872,6.458079135,9.428234104,8.702064897,9.266435986,6.51829307,6.738730451,6.73988749,6.742086039,5.862096905,5.769812462,5.552546046,5.298120022,5.067163962,4.921423774,4.703907936,4.768389279,,,
保加利亚,BGR,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,8.16996574,9.204795474,11.01748952,16.65351223,15.2870785,18.61102101,21.28912824,26.13044583,23.42436975,22.49174681,19.75819539,18.86354087,18.19546051,18.63583453,18.81725596,17.87422286,14.94950889,2.72317363,4.128316188,2.918772692,3.308697567,3.406346532,4.326657368,4.264023287,3.453061811,3.12529263,2.172637902,2.181616566,2.438254557,1.626236284,1.329994946,1.96827053,1.864014364,1.984261092,1.378149732,0.832930421,1.322868389,0.621299121,0.773931715,0.854032205,0.273874018,,,
巴林,BHR,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.274499743,2.319398607,0.041900612,0,0,0,,,
巴哈马,BHS,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
波斯尼亚和黑塞哥维那,BIH,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.340076545,0,0,0,0.848256362,0.81799591,0.490463215,0.410724472,0.462707943,0.413630097,0.460255058,0.864824215,1.261010663,1.216048287,1.037083595,1.118870021,1.194680292,1.323828921,0,0.210620373,0.280308339,0.248691099,,,
