CountryName,CountryCode,Indicator Name,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
美属萨摩亚,ASM,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属萨摩亚,ASM,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属萨摩亚,ASM,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属萨摩亚,ASM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属萨摩亚,ASM,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属维京群岛,VIR,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属维京群岛,VIR,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属维京群岛,VIR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属维京群岛,VIR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属维京群岛,VIR,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蒙古,MNG,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,2691000000,3047000000,3228000000,3408000000,3437000000,3207000000,3066000000,2826000000,2455000000,2608000000,2554000000,2538000000,2584000000,2604000000,2791000000,2912000000,2979000000,3090000000,3111000000,3278000000,3408000000,3535000000,3683000000,3985000000,4028000000,4302000000,4520000000,,,
蒙古,MNG,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蒙古,MNG,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蒙古,MNG,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蒙古,MNG,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,257000000,234000000,229000000,253000000,229000000,264000000,253000000,157000000,223000000,152000000,113000000,118000000,120000000,116000000,105000000,88000000,98000000,88000000,99000000,112000000,104000000,114000000,150000000,160000000,152000000,179000000,233000000,,,
孟加拉国,BGD,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000000,276000000,741000000,1038000000,1031000000,729000000,780000000,,,
孟加拉国,BGD,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,175000000,175000000,331000000,243000000,436000000,494000000,437000000,506000000,587000000,583000000,625000000,523000000,662000000,897000000,739000000,450000000,517000000,675000000,920000000,884000000,838000000,796000000,608000000,847000000,372000000,739000000,719000000,865000000,833000000,749000000,993000000,749000000,749000000,749000000,749000000,749000000,749000000,950000000,417000000,729000000,872000000,,,
孟加拉国,BGD,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,411000000,411000000,487000000,749000000,660000000,695000000,900000000,962000000,1096000000,1144000000,1343000000,1758000000,2139000000,2334000000,2909000000,3032000000,4229000000,5075000000,5612000000,6515000000,7286000000,7702000000,7973000000,8281000000,9512000000,9994000000,10021000000,10896000000,12278000000,13994000000,15227000000,16658000000,17634000000,22488000000,24126000000,26871000000,27878000000,30592000000,33945000000,38290000000,40308000000,,,
孟加拉国,BGD,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
孟加拉国,BGD,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,444000000,444000000,586000000,557000000,531000000,580000000,597000000,751000000,719000000,626000000,694000000,755000000,632000000,735000000,880000000,1318000000,841000000,791000000,583000000,333000000,146000000,396000000,625000000,656000000,922000000,741000000,1118000000,1121000000,1339000000,1028000000,1172000000,1258000000,1329000000,1447000000,1526000000,1640000000,1643000000,1739000000,1832000000,1962000000,2101000000,,,
秘鲁,PER,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347000000,310000000,784000000,767000000,916000000,804000000,816000000,845000000,877000000,784000000,888000000,637000000,,,
秘鲁,PER,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,4286000000,4435000000,4769000000,5216000000,5467000000,5793000000,6025000000,6192000000,6703000000,7010000000,7996000000,8396000000,8107000000,8703000000,9382000000,10060000000,10878000000,10423000000,10507000000,10469000000,11492000000,9689000000,11799000000,12747000000,12821000000,13323000000,13202000000,13803000000,14534000000,16168000000,17606000000,18040000000,18534000000,17525000000,18079000000,19703000000,19549000000,19148000000,19612000000,20016000000,21573000000,,,
秘鲁,PER,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,18000000,10000000,31000000,28000000,38000000,255000000,266000000,263000000,251000000,190000000,293000000,273000000,76000000,249000000,269000000,307000000,300000000,314000000,245000000,235000000,223000000,179000000,176000000,59000000,182000000,266000000,326000000,736000000,850000000,788000000,874000000,1095000000,1317000000,2333000000,4549000000,4827000000,8224000000,10111000000,10429000000,12226000000,14007000000,,,
秘鲁,PER,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
秘鲁,PER,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,1420000000,1616000000,1630000000,1766000000,1714000000,1623000000,2092000000,2094000000,2147000000,2746000000,2387000000,2524000000,2354000000,2669000000,2291000000,2427000000,2692000000,2679000000,2830000000,2968000000,2634000000,3121000000,2724000000,2936000000,2993000000,3546000000,4264000000,3909000000,3516000000,2452000000,1817000000,1870000000,2101000000,3320000000,1705000000,1636000000,862000000,1796000000,1606000000,2026000000,2272000000,,,
密克罗尼西亚联邦,FSM,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密克罗尼西亚联邦,FSM,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密克罗尼西亚联邦,FSM,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密克罗尼西亚联邦,FSM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密克罗尼西亚联邦,FSM,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
缅甸,MMR,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,27000000,30000000,21000000,18000000,29000000,16000000,19000000,24000000,24000000,29000000,26000000,31000000,34000000,29000000,42000000,51000000,40000000,37000000,37000000,40000000,50000000,5000000,5000000,5000000,0,0,0,0,0,0,0,641000000,634000000,405000000,589000000,786000000,855000000,614000000,473000000,671000000,560000000,,,
缅甸,MMR,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,477000000,546000000,576000000,568000000,567000000,639000000,717000000,736000000,770000000,796000000,860000000,927000000,993000000,1011000000,1003000000,1042000000,1024000000,935000000,1240000000,1193000000,1240000000,1518000000,1705000000,1614000000,1624000000,1651000000,1686000000,949000000,1038000000,1892000000,1822000000,2111000000,2075000000,2408000000,2997000000,3325000000,3619000000,4071000000,5256000000,5105000000,5151000000,,,
缅甸,MMR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,27000000,38000000,54000000,51000000,108000000,97000000,99000000,106000000,158000000,196000000,203000000,237000000,286000000,475000000,658000000,799000000,809000000,954000000,1022000000,974000000,1046000000,1165000000,1402000000,1813000000,2213000000,2125000000,2504000000,2922000000,2878000000,2535000000,2335000000,2287000000,2685000000,2763000000,2396000000,2025000000,1891000000,1897000000,1205000000,1734000000,1588000000,,,
缅甸,MMR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
缅甸,MMR,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,160000000,149000000,170000000,209000000,274000000,340000000,356000000,377000000,388000000,466000000,306000000,357000000,362000000,375000000,416000000,353000000,447000000,300000000,195000000,271000000,341000000,308000000,273000000,162000000,218000000,169000000,255000000,268000000,723000000,691000000,532000000,29000000,31000000,33000000,34000000,28000000,34000000,40000000,30000000,33000000,28000000,,,
摩尔多瓦,MDA,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4988000000,4587000000,3885000000,3959000000,3600000000,1913000000,1360000000,488000000,500000000,208000000,165000000,119000000,122000000,186000000,0,0,0,0,0,0,0,0,,,
摩尔多瓦,MDA,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000000,349000000,259000000,375000000,278000000,324000000,366000000,382000000,377000000,377000000,377000000,377000000,377000000,377000000,377000000,377000000,377000000,377000000,389000000,358000000,407000000,352000000,,,
摩尔多瓦,MDA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6858000000,6099000000,5841000000,5437000000,5140000000,5023000000,5240000000,5368000000,5352000000,5346000000,5032000000,5462000000,5272000000,5391000000,5437000000,5603000000,5703000000,5529000000,5622000000,5792000000,5677000000,5414000000,,,
摩尔多瓦,MDA,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
摩尔多瓦,MDA,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118000000,4013000000,2971000000,1836000000,465000000,365000000,384000000,213000000,221000000,114000000,32000000,33000000,22000000,17000000,12000000,10000000,1000000,0,11000000,48000000,29000000,20000000,,,
摩洛哥,MAR,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,307000000,666000000,791000000,883000000,1115000000,1154000000,1162000000,1217000000,907000000,1022000000,1196000000,1120000000,1364000000,1259000000,1144000000,2102000000,2748000000,2622000000,1978000000,2212000000,1816000000,1668000000,2535000000,2938000000,5968000000,5939000000,6403000000,7472000000,6908000000,8783000000,11639000000,11517000000,11751000000,12519000000,12731000000,12902000000,12457000000,11662000000,10863000000,10866000000,11679000000,,,
摩洛哥,MAR,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,1520000000,1596000000,1192000000,1337000000,1016000000,998000000,1365000000,1416000000,1582000000,1515000000,1024000000,572000000,481000000,366000000,486000000,643000000,825000000,936000000,1157000000,1220000000,1226000000,964000000,443000000,840000000,611000000,1957000000,2083000000,1777000000,825000000,718000000,871000000,850000000,1456000000,1608000000,979000000,998000000,915000000,929000000,2568000000,3305000000,1872000000,,,
摩洛哥,MAR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126000000,2003000000,2512000000,2823000000,2867000000,3054000000,2963000000,4051000000,,,
摩洛哥,MAR,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
摩洛哥,MAR,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,463000000,352000000,892000000,848000000,1138000000,1455000000,1479000000,1755000000,2336000000,2710000000,3508000000,4453000000,4841000000,5296000000,5715000000,5019000000,4428000000,5426000000,5889000000,6196000000,6163000000,7087000000,6932000000,7692000000,5513000000,4642000000,5107000000,3719000000,5162000000,3298000000,2330000000,2674000000,3168000000,3253000000,3371000000,3269000000,3423000000,4804000000,4269000000,5716000000,6578000000,,,
摩纳哥,MCO,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩纳哥,MCO,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩纳哥,MCO,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩纳哥,MCO,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩纳哥,MCO,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
莫桑比克,MOZ,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,0,0,81000000,93000000,82000000,96000000,81000000,108000000,70000000,82000000,97000000,99000000,63000000,79000000,49000000,16000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
莫桑比克,MOZ,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,224000000,213000000,191000000,668000000,522000000,611000000,623000000,804000000,425000000,301000000,57000000,254000000,236000000,244000000,375000000,173000000,180000000,166000000,284000000,284000000,323000000,325000000,344000000,366000000,379000000,449000000,977000000,6837000000,7686000000,9652000000,11841000000,12674000000,10870000000,11668000000,13264000000,14717000000,16063000000,15114000000,16950000000,16647000000,16810000000,,,
莫桑比克,MOZ,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,1000000,0,0,1000000,0,0,1000000,1000000,1000000,1000000,1000000,2000000,2000000,2000000,2000000,2000000,4000000,3000000,7000000,7000000,8000000,10000000,12000000,12000000,18000000,20000000,,,
莫桑比克,MOZ,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
莫桑比克,MOZ,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,450000000,450000000,450000000,79000000,82000000,90000000,85000000,72000000,65000000,80000000,82000000,90000000,85000000,73000000,64000000,66000000,74000000,74000000,88000000,107000000,69000000,41000000,31000000,28000000,28000000,26000000,26000000,25000000,22000000,42000000,42000000,34000000,34000000,39000000,14000000,12000000,3000000,1000000,1000000,1000000,0,,,
墨西哥,MEX,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,160000000,223000000,207000000,223000000,195000000,180000000,189000000,0,0,0,33000000,1278000000,2424000000,3132000000,3852000000,6337000000,7289000000,8035000000,7890000000,7774000000,9213000000,9519000000,11522000000,14239000000,15432000000,18475000000,18333000000,18628000000,19112000000,19432000000,23631000000,26546000000,31218000000,24200000000,33055000000,31930000000,31785000000,21453000000,29549000000,32618000000,34132000000,34135000000,,
墨西哥,MEX,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,14381000000,15352000000,16189000000,16709000000,15132000000,17199000000,19192000000,16252000000,17984000000,16886000000,24598000000,22882000000,20735000000,23594000000,26237000000,20016000000,18339000000,20848000000,24333000000,23478000000,21854000000,26170000000,26235000000,20048000000,27528000000,31442000000,26431000000,24625000000,32782000000,33133000000,28502000000,24951000000,19880000000,25206000000,27659000000,30394000000,27276000000,39178000000,26713000000,37121000000,36266000000,31855000000,,
墨西哥,MEX,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,5474000000,5240000000,5285000000,4920000000,5922000000,4357000000,5001000000,6947000000,10590000000,10366000000,8430000000,9943000000,8302000000,8035000000,7896000000,8377000000,9808000000,9090000000,10684000000,14460000000,20726000000,20555000000,20874000000,23406000000,24520000000,26670000000,27673000000,31657000000,33721000000,41464000000,53334000000,72609000000,89576000000,96825000000,95118000000,1.12E+11,1.24E+11,1.32E+11,1.38E+11,1.41E+11,1.56E+11,1.55E+11,,
墨西哥,MEX,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372000000,2937000000,4242000000,3919000000,4931000000,4239000000,8443000000,7878000000,10456000000,9265000000,10002000000,8221000000,8726000000,9747000000,10502000000,9194000000,10805000000,10866000000,10421000000,9804000000,10501000000,5879000000,10089000000,8770000000,,
墨西哥,MEX,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,11024000000,13545000000,15258000000,18669000000,22157000000,25209000000,27285000000,33193000000,32492000000,38795000000,39132000000,44649000000,49063000000,50745000000,53363000000,59010000000,64148000000,67256000000,69751000000,62062000000,65604000000,64784000000,63890000000,77260000000,67846000000,70250000000,81343000000,89475000000,87100000000,94328000000,89592000000,74119000000,53789000000,68098000000,66785000000,55263000000,53278000000,49458000000,45745000000,43879000000,48371000000,55656000000,,
纳米比亚,NAM,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000,14000000,173000000,181000000,25000000,21000000,15000000,15000000,11000000,5000000,6000000,0,12000000,1000000,28000000,97000000,121000000,167000000,78000000,55000000,20000000,,,
纳米比亚,NAM,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322000000,1149000000,967000000,672000000,1134000000,854000000,610000000,992000000,1169000000,1320000000,1388000000,1376000000,1553000000,1587000000,1552000000,1385000000,1564000000,1395000000,1409000000,1247000000,1404000000,,,
纳米比亚,NAM,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
纳米比亚,NAM,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
纳米比亚,NAM,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000,7000000,27000000,21000000,12000000,18000000,17000000,12000000,29000000,0,0,1000000,2000000,0,5000000,9000000,3000000,10000000,3000000,3000000,6000000,,,
南非,ZAF,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,54535000000,58684000000,63405000000,68510000000,73774000000,77453000000,78366000000,82576000000,88587000000,97925000000,1.12E+11,1.18E+11,1.20E+11,1.31E+11,1.35E+11,1.36E+11,1.43E+11,1.43E+11,1.48E+11,1.56E+11,1.55E+11,1.57E+11,1.66E+11,1.69E+11,1.73E+11,1.86E+11,1.93E+11,1.88E+11,1.87E+11,1.93E+11,1.95E+11,2.04E+11,2.18E+11,2.26E+11,2.29E+11,2.38E+11,2.47E+11,2.41E+11,2.32E+11,2.42E+11,2.43E+11,,,
南非,ZAF,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,112000000,834000000,985000000,1132000000,1120000000,1876000000,1944000000,1907000000,1144000000,992000000,1653000000,1016000000,595000000,560000000,624000000,1623000000,1617000000,3162000000,2759000000,1010000000,1980000000,752000000,146000000,1074000000,529000000,1319000000,2092000000,1595000000,726000000,1101000000,1985000000,2383000000,701000000,950000000,1332000000,2898000000,868000000,1203000000,1400000000,2114000000,2057000000,,,
南非,ZAF,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
南非,ZAF,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3925000000,5315000000,8803000000,6167000000,10493000000,11099000000,8449000000,9144000000,9288000000,7255000000,9697000000,11301000000,11775000000,12647000000,13601000000,12837000000,13010000000,10719000000,11991000000,12663000000,13365000000,11293000000,10026000000,11317000000,13004000000,12806000000,12099000000,13502000000,,,
南非,ZAF,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,0,0,0,0,0,29000000,13000000,13000000,17000000,34000000,25000000,21000000,42000000,51000000,42000000,42000000,42000000,51000000,0,0,0,0,0,289000000,391000000,0,0,0,0,0,6000000,8000000,4000000,0,78000000,62000000,1153000000,143000000,49000000,197000000,197000000,,,
南苏丹,SSD,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南苏丹,SSD,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南苏丹,SSD,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南苏丹,SSD,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南苏丹,SSD,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南亚,SAS,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,32682000000,36773000000,36024000000,41133000000,44186000000,51839000000,52505000000,53261000000,56307000000,61493000000,70789000000,80393000000,87072000000,99934000000,1.16E+11,1.30E+11,1.53E+11,1.65E+11,1.85E+11,1.92E+11,2.14E+11,2.29E+11,2.53E+11,2.64E+11,2.96E+11,3.07E+11,3.21E+11,3.31E+11,3.59E+11,3.87E+11,4.04E+11,4.23E+11,4.38E+11,4.59E+11,4.74E+11,5.11E+11,5.43E+11,5.85E+11,6.19E+11,6.45E+11,7.17E+11,,,
南亚,SAS,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,32785000000,31997000000,34454000000,33367000000,39283000000,42037000000,45020000000,56639000000,55942000000,57536000000,61066000000,60359000000,63572000000,70162000000,66841000000,71298000000,65964000000,78408000000,83539000000,93487000000,95932000000,95533000000,95189000000,1.11E+11,1.02E+11,94960000000,1.02E+11,1.11E+11,1.07E+11,97234000000,98589000000,92015000000,1.09E+11,1.17E+11,1.39E+11,1.54E+11,1.57E+11,1.46E+11,1.40E+11,1.56E+11,1.68E+11,,,
南亚,SAS,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,4170000000,4267000000,4228000000,4902000000,5021000000,4863000000,6056000000,6079000000,7444000000,7830000000,8324000000,10167000000,9830000000,10459000000,12101000000,14475000000,17184000000,19119000000,23869000000,29142000000,33806000000,38567000000,41472000000,44557000000,54227000000,58010000000,65758000000,80232000000,90859000000,91738000000,96016000000,1.07E+11,1.30E+11,1.43E+11,1.41E+11,1.42E+11,1.56E+11,1.47E+11,1.78E+11,1.79E+11,1.76E+11,,,
南亚,SAS,核能发电量（千瓦时）,EG.ELC.NUCL.KH,,,,,,,,,,,,1294000000,1237000000,2700000000,2665000000,3231000000,3862000000,2693000000,3001000000,2983000000,3003000000,3171000000,2205000000,3774000000,4399000000,5328000000,5452000000,5537000000,6071000000,4655000000,6434000000,5910000000,7308000000,5895000000,6159000000,8465000000,9417000000,10458000000,12206000000,13648000000,18899000000,21766000000,21130000000,19540000000,19806000000,19808000000,21090000000,20034000000,16545000000,21531000000,29686000000,38551000000,,,
南亚,SAS,石油发电量（千瓦时）,EG.ELC.PETR.KH,,,,,,,,,,,,5041000000,5946000000,6306000000,6415000000,7010000000,6448000000,6909000000,7303000000,8438000000,8610000000,8625000000,10290000000,12349000000,12737000000,13459000000,13692000000,15033000000,16020000000,16889000000,18135000000,19493000000,23975000000,25707000000,27346000000,30130000000,42610000000,46283000000,46053000000,52037000000,55855000000,53508000000,53467000000,43699000000,43722000000,48112000000,53830000000,51170000000,55849000000,55450000000,57280000000,53903000000,,,
尼泊尔,NPL,煤炭发电量（千瓦时）,EG.ELC.COAL.KH,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
尼泊尔,NPL,水力发电量（千瓦时）,EG.ELC.HYRO.KH,,,,,,,,,,,,67000000,84000000,81000000,96000000,75000000,129000000,139000000,153000000,170000000,203000000,243000000,319000000,356000000,382000000,427000000,540000000,558000000,562000000,715000000,877000000,900000000,839000000,871000000,929000000,1159000000,1181000000,1062000000,1131000000,1411000000,1632000000,1849000000,2119000000,2263000000,2404000000,2517000000,2735000000,2783000000,2803000000,3102000000,3204000000,3309000000,,,
