Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
东亚与太平洋地区（所有收入水平）,EAS,耗电量（千瓦时）,EG.USE.ELEC.KH,1.27289E+11,1.45044E+11,1.5475E+11,1.77813E+11,1.99397E+11,2.1473E+11,2.40057E+11,2.7215E+11,3.01916E+11,3.47566E+11,3.93356E+11,6.16522E+11,6.81952E+11,7.53475E+11,7.61621E+11,8.13836E+11,8.70442E+11,9.27107E+11,1.00681E+12,1.07557E+12,1.09706E+12,1.12387E+12,1.1548E+12,1.23376E+12,1.31157E+12,1.39093E+12,1.45842E+12,1.57919E+12,1.70137E+12,1.82012E+12,1.9326E+12,2.04617E+12,2.15676E+12,2.28891E+12,2.48841E+12,2.63371E+12,2.78819E+12,2.91759E+12,2.97762E+12,3.11023E+12,3.34257E+12,3.49793E+12,3.73008E+12,4.01519E+12,4.39389E+12,4.73858E+12,5.14839E+12,5.64751E+12,5.81561E+12,6.07364E+12,6.69627E+12,7.18204E+12,,,
欧洲和中亚,ECA,耗电量（千瓦时）,EG.USE.ELEC.KH,2536000000,2728000000,3231000000,3561000000,3994000000,15973000000,17381000000,18876000000,20293000000,22112000000,24179000000,80670000000,88625000000,95768000000,1.02196E+11,1.12137E+11,1.23919E+11,1.33164E+11,1.4153E+11,1.44847E+11,1.52838E+11,1.58477E+11,1.63406E+11,1.68809E+11,1.7809E+11,1.81932E+11,1.9148E+11,1.97919E+11,2.04187E+11,2.09259E+11,7.79787E+11,7.49833E+11,6.98299E+11,6.45073E+11,6.08131E+11,6.01672E+11,5.90668E+11,5.77887E+11,5.73868E+11,5.66198E+11,5.84857E+11,5.93674E+11,6.01897E+11,6.30039E+11,6.51847E+11,6.76559E+11,7.08433E+11,7.30924E+11,7.4828E+11,7.08349E+11,7.56448E+11,7.93873E+11,,,
欧洲与中亚地区（所有收入水平）,ECS,耗电量（千瓦时）,EG.USE.ELEC.KH,5.42094E+11,5.83959E+11,6.3592E+11,6.85239E+11,7.41148E+11,8.08074E+11,8.57909E+11,9.05238E+11,9.81286E+11,1.06249E+12,1.19971E+12,1.36974E+12,1.46575E+12,1.58094E+12,1.62872E+12,1.63972E+12,1.7647E+12,1.81803E+12,1.90824E+12,1.99988E+12,2.03353E+12,2.05224E+12,2.064E+12,2.12971E+12,2.22929E+12,2.32644E+12,2.38763E+12,2.47245E+12,2.54125E+12,2.60014E+12,4.24214E+12,4.23378E+12,4.1203E+12,4.00331E+12,3.91703E+12,3.9641E+12,4.00986E+12,4.02489E+12,4.06597E+12,4.13174E+12,4.25612E+12,4.33928E+12,4.38721E+12,4.49504E+12,4.60238E+12,4.68863E+12,4.80163E+12,4.87008E+12,4.91816E+12,4.67967E+12,4.90104E+12,4.87999E+12,,,
厄瓜多尔,ECU,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,903000000,961000000,1080000000,1186000000,1372000000,1605000000,1860000000,2211000000,2546000000,2873000000,3151000000,3395000000,3524000000,3641000000,3604000000,3884000000,4303000000,4408000000,4455000000,4918000000,5330000000,5599000000,5671000000,6163000000,6325000000,7164000000,7825000000,8375000000,7898000000,8051000000,8354000000,8602000000,8944000000,9979000000,10469000000,11765000000,13022000000,15335000000,15908000000,16846000000,18178000000,,,
阿拉伯埃及共和国,EGY,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,7216000000,7240000000,7282000000,8211000000,9260000000,10799000000,12438000000,13309000000,14673000000,16544000000,18561000000,20861000000,23526000000,25024000000,24487000000,29867000000,32255000000,33914000000,36015000000,38049000000,39871000000,40965000000,42779000000,44413000000,46460000000,51100000000,54649000000,58608000000,63590000000,67246000000,72171000000,77129000000,83505000000,88285000000,95308000000,1.02475E+11,1.10816E+11,1.16207E+11,1.23448E+11,1.30437E+11,1.38374E+11,,,
欧洲货币联盟,EMU,耗电量（千瓦时）,EG.USE.ELEC.KH,3.07054E+11,3.30158E+11,3.58263E+11,3.8903E+11,4.24934E+11,4.56339E+11,4.90747E+11,5.19135E+11,5.63425E+11,6.17767E+11,7.31383E+11,7.91363E+11,8.55677E+11,9.26824E+11,9.65032E+11,9.56756E+11,1.04509E+12,1.07556E+12,1.13742E+12,1.19954E+12,1.23098E+12,1.24788E+12,1.25391E+12,1.28623E+12,1.34797E+12,1.40402E+12,1.4402E+12,1.4897E+12,1.53565E+12,1.58458E+12,1.62718E+12,1.6657E+12,1.68225E+12,1.67546E+12,1.70762E+12,1.75088E+12,1.79874E+12,1.83389E+12,1.87976E+12,1.92768E+12,1.9916E+12,2.04369E+12,2.08641E+12,2.13978E+12,2.19262E+12,2.21735E+12,2.24813E+12,2.26129E+12,2.27E+12,2.15638E+12,2.25039E+12,2.20602E+12,,,
厄立特里亚,ERI,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000000,128000000,141000000,148000000,169000000,185000000,163000000,176000000,172000000,194000000,216000000,233000000,235000000,242000000,232000000,245000000,242000000,260000000,272000000,289000000,,,
西班牙,ESP,耗电量（千瓦时）,EG.USE.ELEC.KH,15069000000,16920000000,19025000000,20779000000,23561000000,26297000000,29892000000,33764000000,38230000000,43259000000,47876000000,52534000000,58949000000,65558000000,71599000000,73459000000,81532000000,83775000000,88440000000,94055000000,99135000000,1.00864E+11,1.00976E+11,1.06581E+11,1.11286E+11,1.1445E+11,1.15919E+11,1.19694E+11,1.2475E+11,1.33682E+11,1.37464E+11,1.40579E+11,1.44515E+11,1.43217E+11,1.48548E+11,1.55612E+11,1.59916E+11,1.73225E+11,1.80163E+11,1.94692E+11,2.09647E+11,2.21512E+11,2.31045E+11,2.39463E+11,2.52909E+11,2.66774E+11,2.71049E+11,2.7382E+11,2.76909E+11,2.62071E+11,2.65794E+11,2.58476E+11,,,
爱沙尼亚,EST,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9243000000,9029000000,7271000000,5907000000,6313000000,6193000000,6581000000,6828000000,6635000000,6214000000,6339000000,6507000000,6655000000,7132000000,7398000000,7494000000,7905000000,8416000000,8510000000,7975000000,8663000000,8382000000,,,
埃塞俄比亚,ETH,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,552000000,564000000,551000000,542000000,537000000,531000000,505000000,535000000,596000000,635000000,682000000,728000000,780000000,842000000,809000000,835000000,881000000,864000000,866000000,1082000000,1088000000,1117000000,1245000000,1306000000,1374000000,1443000000,1453000000,1488000000,1480000000,1507000000,1811000000,1840000000,2066000000,2285000000,2560000000,2942000000,3192000000,3399000000,3593000000,4482000000,4645000000,,,
欧洲联盟,EUU,耗电量（千瓦时）,EG.USE.ELEC.KH,4.95205E+11,5.32847E+11,5.79717E+11,6.26627E+11,6.77586E+11,7.39539E+11,7.87005E+11,8.30274E+11,8.99667E+11,9.79129E+11,1.11187E+12,1.27499E+12,1.3662E+12,1.47354E+12,1.51672E+12,1.52581E+12,1.64361E+12,1.6942E+12,1.77831E+12,1.86072E+12,1.89195E+12,1.90485E+12,1.91404E+12,1.97241E+12,2.06044E+12,2.15078E+12,2.20743E+12,2.28422E+12,2.34859E+12,2.40173E+12,2.4655E+12,2.48533E+12,2.4751E+12,2.46653E+12,2.49498E+12,2.564E+12,2.63925E+12,2.67065E+12,2.71892E+12,2.7652E+12,2.84331E+12,2.90795E+12,2.94948E+12,3.01669E+12,3.07783E+12,3.12027E+12,3.16253E+12,3.18024E+12,3.18895E+12,3.02905E+12,3.15279E+12,3.09439E+12,,,
,FCS,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,12964000000,14627000000,16377000000,17885000000,20066000000,21974000000,23519000000,25941000000,29868000000,32817000000,33042000000,37379000000,40984000000,44424000000,48657000000,50647000000,53290000000,55676000000,58447000000,72285000000,66075000000,66779000000,65944000000,70577000000,75993000000,78663000000,82169000000,86505000000,90379000000,95978000000,99417000000,1.06701E+11,1.06119E+11,1.15557E+11,1.14753E+11,1.25019E+11,1.22207E+11,1.29572E+11,1.4206E+11,1.59165E+11,1.60387E+11,,,
芬兰,FIN,耗电量（千瓦时）,EG.USE.ELEC.KH,8298000000,9759000000,10731000000,11214000000,12351000000,13410000000,14649000000,15408000000,16788000000,18826000000,21055000000,22551000000,25593000000,28215000000,28801000000,28016000000,30933000000,31877000000,34838000000,37787000000,39650000000,40769000000,41189000000,44305000000,47883000000,51389000000,52245000000,56021000000,58261000000,59745000000,62259000000,62525000000,63096000000,65928000000,69218000000,69422000000,70319000000,74296000000,76511000000,77874000000,79216000000,81500000000,83928000000,85717000000,87702000000,84546000000,90648000000,90761000000,86873000000,81373000000,88403000000,84803000000,,,
斐济,FJI,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法国,FRA,耗电量（千瓦时）,EG.USE.ELEC.KH,68194000000,73241000000,79245000000,85076000000,93385000000,99055000000,1.05477E+11,1.11036E+11,1.16049E+11,1.27408E+11,1.36489E+11,1.4412E+11,1.54665E+11,1.68284E+11,1.74992E+11,1.75524E+11,1.949E+11,2.01024E+11,2.1509E+11,2.30872E+11,2.43923E+11,2.53902E+11,2.57336E+11,2.63907E+11,2.78571E+11,2.97973E+11,3.13941E+11,3.23869E+11,3.30668E+11,3.39555E+11,3.47592E+11,3.72403E+11,3.81093E+11,3.8141E+11,3.87439E+11,3.94074E+11,4.12605E+11,4.09751E+11,4.2224E+11,4.32512E+11,4.40844E+11,4.50808E+11,4.51262E+11,4.68778E+11,4.80628E+11,4.83645E+11,4.79449E+11,4.81385E+11,4.92427E+11,4.74916E+11,5.03029E+11,4.76495E+11,,,
法罗群岛,FRO,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
密克罗尼西亚联邦,FSM,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加蓬,GAB,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,112000000,131000000,162000000,190000000,249000000,324000000,439000000,432000000,516000000,526000000,590000000,660000000,723000000,787000000,852000000,878000000,883000000,897000000,771000000,873000000,885000000,888000000,893000000,810000000,837000000,945000000,978000000,1075000000,1083000000,1081000000,1113000000,1182000000,1213000000,1233000000,1262000000,1344000000,1431000000,1504000000,1525000000,1516000000,1445000000,,,
英国,GBR,耗电量（千瓦时）,EG.USE.ELEC.KH,1.26396E+11,1.34835E+11,1.4807E+11,1.61062E+11,1.68883E+11,1.80989E+11,1.87215E+11,1.92681E+11,2.07739E+11,2.22118E+11,2.31945E+11,2.37819E+11,2.45244E+11,2.62525E+11,2.54961E+11,2.5259E+11,2.57883E+11,2.62335E+11,2.65801E+11,2.76899E+11,2.63772E+11,2.57612E+11,2.52304E+11,2.56268E+11,2.59414E+11,2.72952E+11,2.8078E+11,2.88693E+11,2.97891E+11,3.02234E+11,3.06651E+11,3.13062E+11,3.13951E+11,3.1699E+11,3.11333E+11,3.23503E+11,3.38289E+11,3.40102E+11,3.45593E+11,3.52534E+11,3.601E+11,3.63112E+11,3.64699E+11,3.68297E+11,3.68251E+11,3.78775E+11,3.77284E+11,3.74215E+11,3.71817E+11,3.51435E+11,3.57775E+11,3.46162E+11,,,
格鲁吉亚,GEO,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14594000000,13041000000,10357000000,9512000000,9617000000,6951000000,5169000000,5792000000,6441000000,6501000000,6419000000,6357000000,6578000000,6915000000,7126000000,7479000000,6865000000,7064000000,7241000000,6992000000,7761000000,8599000000,,,
加纳,GHA,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,2764000000,3151000000,3668000000,3837000000,3710000000,3917000000,4091000000,3429000000,4217000000,4601000000,4652000000,4327000000,1970000000,1151000000,2083000000,3398000000,3891000000,4226000000,4396000000,4780000000,5110000000,5493000000,5413000000,5567000000,5947000000,6318000000,6927000000,4965000000,6673000000,6517000000,6819000000,6563000000,4924000000,4819000000,5545000000,6880000000,5797000000,6460000000,6630000000,7256000000,8532000000,,,
几内亚,GIN,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冈比亚,GMB,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
几内亚比绍共和国,GNB,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赤道几内亚,GNQ,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
希腊,GRC,耗电量（千瓦时）,EG.USE.ELEC.KH,2014000000,2289000000,2580000000,2901000000,3472000000,4065000000,5386000000,6446000000,7017000000,8050000000,9002000000,10582000000,12097000000,13822000000,14001000000,14979000000,16565000000,17640000000,19812000000,20821000000,21671000000,22025000000,22227000000,23874000000,25350000000,26488000000,27153000000,28593000000,31090000000,32338000000,32848000000,33573000000,35340000000,36187000000,37831000000,39175000000,40660000000,42529000000,44766000000,46451000000,49559000000,51260000000,53525000000,55638000000,56967000000,58202000000,59891000000,62991000000,64309000000,62509000000,59315000000,59848000000,,,
格林纳达,GRD,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
格陵兰,GRL,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
危地马拉,GTM,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,690000000,817000000,885000000,767000000,1041000000,1273000000,1378000000,1444000000,1525000000,1834000000,1582000000,1416000000,1252000000,1321000000,1425000000,1217000000,1426000000,1440000000,1688000000,1857000000,1958000000,2490000000,2416000000,2710000000,3077000000,2760000000,2619000000,3503000000,4135000000,3850000000,4269000000,4432000000,5635000000,5940000000,6068000000,7138000000,7445000000,7430000000,7691000000,8163000000,7928000000,,,
关岛,GUM,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
圭亚那,GUY,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高收入国家,HIC,耗电量（千瓦时）,EG.USE.ELEC.KH,1.49937E+12,1.59691E+12,1.72227E+12,1.86027E+12,2.01534E+12,2.15992E+12,2.32696E+12,2.48434E+12,2.71109E+12,2.96683E+12,3.24389E+12,3.52985E+12,3.82012E+12,4.11679E+12,4.17155E+12,4.22767E+12,4.52425E+12,4.72806E+12,4.94678E+12,5.14758E+12,5.25096E+12,5.35213E+12,5.29716E+12,5.49651E+12,5.81864E+12,6.02581E+12,6.15832E+12,6.46565E+12,6.74721E+12,6.97188E+12,8.19117E+12,8.41513E+12,8.4193E+12,8.53019E+12,8.68069E+12,8.90756E+12,9.13372E+12,9.2923E+12,9.49712E+12,9.73142E+12,1.01152E+13,1.00893E+13,1.03138E+13,1.04823E+13,1.07148E+13,1.09933E+13,1.11245E+13,1.13425E+13,1.13922E+13,1.09544E+13,1.15281E+13,1.1458E+13,,,
中国香港特别行政区,HKG,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,5250000000,5410000000,6008000000,5916000000,6422000000,7274000000,8273000000,9105000000,9875000000,10919000000,11557000000,12432000000,14030000000,15041000000,15923000000,17661000000,21459000000,22916000000,22385000000,23833000000,25316000000,26148000000,27727000000,29184000000,29856000000,31635000000,32242000000,34850000000,34804000000,36302000000,37264000000,38090000000,38459000000,39226000000,40051000000,40339000000,40857000000,40933000000,41494000000,41868000000,42068000000,,,
洪都拉斯,HND,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,354000000,366000000,426000000,454000000,491000000,528000000,608000000,628000000,734000000,775000000,851000000,865000000,933000000,990000000,1210000000,1232000000,1482000000,1580000000,1596000000,1823000000,1793000000,1723000000,1844000000,1690000000,2020000000,2358000000,2503000000,2757000000,2845000000,3211000000,3345000000,3591000000,3839000000,4128000000,4274000000,4462000000,4959000000,5179000000,5032000000,5098000000,5504000000,,,
重债穷国 (HIPC),HPC,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,16177000000,17331000000,18917000000,20423000000,20734000000,21693000000,22240000000,21951000000,22970000000,24077000000,25149000000,25590000000,23700000000,23346000000,25155000000,27054000000,28543000000,29937000000,30492000000,30781000000,31316000000,32157000000,32206000000,32691000000,34996000000,36652000000,37864000000,36412000000,39763000000,41861000000,45857000000,47053000000,49105000000,52892000000,56892000000,63706000000,65943000000,67013000000,69271000000,73888000000,78430000000,,,
克罗地亚,HRV,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14171000000,12233000000,10194000000,10205000000,10249000000,10694000000,10960000000,11836000000,11926000000,12540000000,12640000000,12870000000,13730000000,14020000000,14762000000,15440000000,16143000000,16580000000,17197000000,16439000000,16848000000,16697000000,,,
海地,HTI,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,59000000,83000000,99000000,115000000,151000000,140000000,162000000,187000000,199000000,233000000,278000000,287000000,300000000,309000000,323000000,351000000,350000000,367000000,391000000,414000000,323000000,295000000,213000000,142000000,234000000,267000000,338000000,302000000,326000000,303000000,303000000,268000000,256000000,256000000,343000000,351000000,242000000,229000000,352000000,244000000,326000000,,,
匈牙利,HUN,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,11518000000,12413000000,13346000000,14154000000,15112000000,16423000000,17742000000,19006000000,20400000000,21693000000,22645000000,24210000000,25753000000,27900000000,28245000000,28896000000,29335000000,30334000000,31541000000,33112000000,34013000000,34744000000,36345000000,36306000000,36522000000,35547000000,33443000000,32311000000,31031000000,31296000000,31674000000,32608000000,32810000000,33014000000,34003000000,33791000000,34910000000,36014000000,36844000000,37196000000,38042000000,39102000000,39987000000,40040000000,37817000000,38765000000,38842000000,,,
印度尼西亚,IDN,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,1692000000,1924000000,1965000000,2445000000,2803000000,2456000000,2983000000,4466000000,5571000000,6808000000,7891000000,9489000000,10444000000,11540000000,13159000000,15500000000,17918000000,20916000000,24506000000,29484000000,32849000000,36484000000,40623000000,46549000000,51916000000,59411000000,67196000000,68118000000,74480000000,82580000000,88230000000,90746000000,94481000000,1.05921E+11,1.13133E+11,1.18372E+11,1.26996E+11,1.34343E+11,1.40586E+11,1.52701E+11,1.65712E+11,,,
马恩岛,IMN,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
印度,IND,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,55522000000,58286000000,59853000000,63311000000,71382000000,79145000000,82371000000,90726000000,92710000000,97898000000,1.07448E+11,1.14585E+11,1.2322E+11,1.37886E+11,1.49105E+11,1.641E+11,1.77609E+11,1.98001E+11,2.167E+11,2.34293E+11,2.55646E+11,2.72354E+11,2.9277E+11,3.17294E+11,3.39783E+11,3.47176E+11,3.68957E+11,3.8656E+11,3.97799E+11,4.07477E+11,4.15035E+11,4.35756E+11,4.61692E+11,4.92809E+11,5.19704E+11,5.72953E+11,6.31345E+11,6.67232E+11,7.19919E+11,7.73133E+11,8.354E+11,,,
未分类国家,INX,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱尔兰,IRL,耗电量（千瓦时）,EG.USE.ELEC.KH,1966000000,2124000000,2377000000,2528000000,2986000000,3264000000,3577000000,3899000000,4369000000,4718000000,5178000000,5639000000,6138000000,6614000000,7047000000,6938000000,7699000000,8323000000,8967000000,9902000000,9789000000,9763000000,9740000000,10015000000,10464000000,11021000000,11580000000,12088000000,12081000000,12633000000,13239000000,13776000000,14607000000,14967000000,15622000000,16331000000,17416000000,18285000000,19312000000,20403000000,22055000000,22799000000,23732000000,24349000000,25107000000,25965000000,27142000000,27356000000,28467000000,26976000000,26965000000,26093000000,,,
伊朗伊斯兰共和国,IRN,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,8027000000,9489000000,11855000000,13391000000,15006000000,16551000000,17903000000,18409000000,20692000000,20800000000,22409000000,25662000000,29759000000,32603000000,35486000000,37373000000,41347000000,42576000000,47164000000,53034000000,57366000000,62611000000,66501000000,70137000000,72753000000,79649000000,83906000000,88295000000,95018000000,1.01487E+11,1.09241E+11,1.1743E+11,1.28663E+11,1.38559E+11,1.45075E+11,1.56716E+11,1.64594E+11,1.74718E+11,1.82739E+11,1.96201E+11,1.99787E+11,,,
伊拉克,IRQ,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,2660000000,2755000000,3343000000,3662000000,4268000000,4977000000,6046000000,7443000000,9633000000,10814000000,10314000000,12981000000,15376000000,18486000000,19924000000,21173000000,21332000000,22250000000,22660000000,22800000000,19610000000,24116000000,25132000000,26848000000,28607000000,28607000000,29160000000,29160000000,29160000000,29160000000,30035000000,31537000000,26673000000,31594000000,22521000000,26950000000,21828000000,21789000000,32767000000,36758000000,42648000000,,,
冰岛,ISL,耗电量（千瓦时）,EG.USE.ELEC.KH,459000000,514000000,528000000,553000000,581000000,572000000,570000000,580000000,603000000,772000000,1323000000,1443000000,1600000000,2101000000,2144000000,2090000000,2202000000,2358000000,2456000000,2673000000,2893000000,2981000000,3283000000,3470000000,3650000000,3566000000,3733000000,3754000000,4084000000,4153000000,4115000000,4107000000,4203000000,4414000000,4540000000,4653000000,4668000000,5140000000,5843000000,6802000000,7368000000,7680000000,8021000000,8010000000,8241000000,8305000000,9517000000,11482000000,15891000000,16326000000,16360000000,16708000000,,,
以色列,ISR,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,7024000000,7861000000,8187000000,8504000000,9069000000,9603000000,10232000000,11114000000,11545000000,11720000000,12135000000,12794000000,13601000000,13972000000,14753000000,14647000000,16412000000,17884000000,19104000000,19461000000,19703000000,23404000000,24300000000,26640000000,28434000000,30397000000,32031000000,34748000000,36593000000,39766000000,41211000000,42723000000,44134000000,44435000000,45546000000,47339000000,50284000000,52134000000,49462000000,52984000000,53783000000,,,
意大利,ITA,耗电量（千瓦时）,EG.USE.ELEC.KH,48946000000,52882000000,58186000000,64903000000,69933000000,75393000000,82623000000,89574000000,97070000000,1.03586E+11,1.11568E+11,1.16408E+11,1.24832E+11,1.34564E+11,1.39832E+11,1.37292E+11,1.51022E+11,1.55378E+11,1.62347E+11,1.7126E+11,1.75219E+11,1.74982E+11,1.77138E+11,1.77294E+11,1.86948E+11,1.91945E+11,1.9754E+11,2.07314E+11,2.16659E+11,2.27094E+11,2.35096E+11,2.3979E+11,2.44826E+11,2.44584E+11,2.52346E+11,2.61364E+11,2.64895E+11,2.72578E+11,2.82014E+11,2.89106E+11,3.01786E+11,3.0803E+11,3.16091E+11,3.23964E+11,3.28114E+11,3.32228E+11,3.3918E+11,3.39195E+11,3.38721E+11,3.17248E+11,3.25654E+11,3.27465E+11,,,
牙买加,JAM,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,1552000000,1871000000,1969000000,2090000000,1411000000,1513000000,1574000000,1593000000,1461000000,1430000000,1419000000,1718000000,1684000000,1369000000,1356000000,1432000000,1527000000,1467000000,1393000000,2100000000,1740000000,3560000000,3791000000,4257000000,5197000000,5385000000,5579000000,5838000000,5960000000,6043000000,6092000000,6316000000,6526000000,6486000000,6568000000,6533000000,5334000000,5347000000,5134000000,3302000000,4193000000,,,
约旦,JOR,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,237000000,289000000,338000000,379000000,442000000,541000000,485000000,574000000,750000000,870000000,1037000000,1274000000,1664000000,1961000000,2160000000,2343000000,2673000000,2780000000,2930000000,3330000000,3387000000,3969000000,4291000000,4640000000,5088000000,5462000000,5624000000,6046000000,6291000000,6606000000,6908000000,7453000000,7837000000,8660000000,9100000000,10059000000,11164000000,12114000000,12492000000,13400000000,14151000000,,,
日本,JPN,耗电量（千瓦时）,EG.USE.ELEC.KH,1.027E+11,1.183E+11,1.263E+11,1.458E+11,1.64E+11,1.756E+11,1.98E+11,2.27E+11,2.54E+11,2.954E+11,3.362E+11,3.61028E+11,4.0059E+11,4.42151E+11,4.37022E+11,4.50969E+11,4.86113E+11,5.06095E+11,5.36586E+11,5.63448E+11,5.50941E+11,5.59343E+11,5.5631E+11,5.91636E+11,6.2228E+11,6.43353E+11,6.47284E+11,6.88587E+11,7.24004E+11,7.67865E+11,8.0128E+11,8.28988E+11,8.34423E+11,8.4551E+11,9.00042E+11,9.23845E+11,9.45649E+11,9.6748E+11,9.72284E+11,9.89847E+11,1.0116E+12,9.94663E+11,1.00881E+12,9.98156E+11,1.02857E+12,1.04936E+12,1.05436E+12,1.08473E+12,1.03124E+12,9.998E+11,1.06774E+12,1.00309E+12,,,
哈萨克斯坦,KAZ,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96535000000,92811000000,88023000000,74170000000,69865000000,63913000000,56651000000,48666000000,44442000000,42372000000,47174000000,52183000000,52873000000,56189000000,57938000000,60771000000,65231000000,69482000000,73498000000,71570000000,77170000000,81010000000,,,
肯尼亚,KEN,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,909000000,996000000,1067000000,1137000000,1220000000,1351000000,1426000000,1526000000,1640000000,1707000000,1838000000,1884000000,1946000000,2051000000,2229000000,2368000000,2645000000,2595000000,2753000000,2930000000,3061000000,3159000000,3323000000,3356000000,3490000000,3655000000,3689000000,3813000000,3625000000,3525000000,3934000000,4013000000,4310000000,4679000000,4879000000,5305000000,5582000000,5716000000,5813000000,6321000000,6515000000,,,
吉尔吉斯斯坦,KGZ,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10234000000,10366000000,10513000000,8646000000,8562000000,9460000000,9098000000,8467000000,8031000000,8690000000,8308000000,7150000000,6817000000,8293000000,7238000000,7950000000,7917000000,7858000000,7516000000,6786000000,7297000000,9053000000,,,
柬埔寨,KHM,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000000,220000000,274000000,309000000,359000000,398000000,453000000,636000000,662000000,728000000,886000000,1088000000,1376000000,1591000000,1803000000,2065000000,2401000000,,,
基里巴斯,KIR,耗电量（千瓦时）,EG.USE.ELEC.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
